TRADTBA128F92CA48F,Extrication Love Song,2,4,270.96771,0.0,93.532,-5.807,1976,0.0,Hot Tuna,0.40517835890761195
TRADTGV128F14B0D76,Skincree,11,4,250.14812,0.0,137.846,-6.942,0,0.0,Götterdämmerung,0.4288631095266167
TRADTID128F9305BC4,Dis moi,1,4,200.56771,0.0,199.747,-5.041,0,0.0,Mil,0.2716648787085755
TRADTIP128F92E4CF2,Under World Dub,9,3,186.8273,0.0,88.355,-11.837,0,0.0,The Twinkle Brothers,0.3230171966882887
TRADTKR128F92F4419,Lil Stuntin,9,4,206.28853,0.0,87.716,-16.408,0,0.0,Tum Tum,0.35062894689721674
TRADTNG128F92F4716,Diss Location,6,4,293.72036,0.0,87.99,-6.481,0,0.0,Mr Dubz,0.0
TRADTOV12903CA9E74,Did It Again (featuring Kid Cudi),0,4,242.02404,0.0,137.935,-5.243,0,0.0,Shakira,0.8042197974467215
TRADTQJ128F9340624,Persiana Americana (Live),4,4,343.562,0.0,104.521,-11.947,1987,0.0,Soda Stereo,0.46682699252718746
TRADTQK12903CB67C9,Recht auf Lungenkrebs,7,4,181.08036,0.0,131.784,-9.839,0,0.0,Die Bandbreite,0.29411482768319097
TRADTRQ128F92FBA4A,Pardesi Pind Wich Ageya,8,4,254.9024,0.0,98.824,-13.242,0,0.0,Pardesi,0.2563503629041404
TRADTRR128F4246114,Tra-La-La Musette,0,1,156.26404,0.0,180.588,-14.252,0,0.0,Andre Verchuren,0.26712486735047014
TRADTTI128F4295512,Zeigt her eure Füße,2,4,131.94404,0.0,94.977,-10.823,0,0.0,Spieluhrmelodien,0.3781069651042197
TRADTWP128F932A987,Past Meets Present,5,3,170.52689,0.0,188.068,-17.169,0,0.0,Marco Beltrami,0.3786499789617854
TRADTXQ128F9331913,Don't Bring Flowers,7,4,308.81914,0.0,127.923,-7.564,2009,0.0,Erik Hassle,0.4742477254549576
TRADUCE128F9322F5A,KORITSU HOSPITAL,7,4,267.31057,0.0,170.003,-3.545,0,0.0,An Cafe,0.3138666001571988
TRADUDB128F42A61F9,Squarebiz,11,4,205.08689,0.0,91.89,-4.181,2007,0.0,Galactic,0.4589872578660966
TRADUHX128F931A42B,Narrative #1,8,1,35.97016,0.0,106.269,-20.026,0,0.0,Michael Bloomfield,0.37217987785740625
TRADUKH128F4256D1B,Someday (Immune Album Version),0,4,248.81587,0.0,168.193,-8.432,0,0.0,Soul Embraced,0.3528241940138724
TRADULX128F425A590,Somebody's Brother (Somebody's Brother Album Version),2,1,191.21587,0.0,124.346,-20.02,0,0.0,Scott Wesley Brown,0.34240639110484233
TRADUMK128F931E994,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],5,3,197.90322,0.0,167.477,-14.23,2000,0.0,Tiny Tim,0.4048973354801111
TRADUOU12903CF4323,Drugs,3,7,443.68934,0.0,100.331,-6.465,2007,0.0,At All Cost,0.32220637004400293
TRADUSB128F92C50C6,Scientas,2,3,337.71057,0.0,219.826,-14.443,1992,0.0,Shamen,0.3936608679237098
TRADUTA128F931418A,The Painter And The Magician,2,4,253.54404,0.0,177.841,-14.233,0,0.0,William Coulter,0.33884644901412925
TRADUXF128F1498A0A,Spanish Harlem,0,4,130.61179,0.0,101.166,-14.669,0,0.0,Phil Spector,0.38797334626045266
TRADUYY12903CB44E9,Portrait Of Clare (from 'Portrait Of Clare'),7,1,196.75383,0.0,66.907,-24.422,0,0.0,Charles Williams And His Orchestra,0.287731467837425
TRADUZS12903CE95D6,The Hammer Song (2010 Digital Remaster),7,4,255.4771,0.0,99.565,-10.794,0,0.0,Nick Cave & The Bad Seeds,0.47940767557514763
TRADVAR12903CDEBF3,Broadway Star,9,4,241.3971,0.0,131.729,-13.115,0,0.0,Barrabas,0.15692030923791844
TRADVBS128F4223455,You Need Hands (1993 Digital Remaster),8,1,169.50812,0.0,106.413,-14.338,0,0.0,Malcolm McLaren,0.5459755310631972
TRADVCK128F92FE22E,All That You Need,7,1,257.30567,0.0,115.371,-14.173,1995,0.0,The Brooklyn Tabernacle Choir,0.4320119468576032
TRADVDU128F42A047E,Hope I'll Join That Band,8,7,172.93016,0.0,88.908,-17.242,0,0.0,Birmingham Jubilee Singers,0.0
TRADVEH128F4254C0B,Conscience Ah Heng Dem (interlude),3,1,29.41342,0.0,170.781,-15.0,2000,0.0,Capleton,0.41005362267597006
TRADVFE128F9322EFF,Sicilienne,9,3,225.33179,0.0,150.784,-28.2,0,0.0,Steve Erquiaga,0.3606256705962805
TRADVGV128F42BCACE,Innocence,1,1,232.202,0.0,138.364,-4.165,2007,0.0,Avril Lavigne,0.5985967446153173
TRADVJK12903CC7D31,Gimme Gimme Song,7,3,914.02404,0.0,107.433,-7.329,0,0.0,Mickey And The Students,0.0
TRADVKA128F93242C9,Severed (demo) (Album Version),11,3,179.04281,0.0,69.792,-3.884,0,0.0,Chimaira,0.47676086709831694
TRADVNR12903CE5A54,Abnormal (Acoustic),0,4,214.64771,0.0,156.222,-10.491,0,0.0,Bumblefoot,0.4484074421231136
TRADVSU128E0786371,Redwing,3,4,252.86485,0.0,123.997,-10.468,2004,0.0,Hem,0.45343579119347505
TRADVYU128F92FE96F,Nur eine Nacht mit Dir,1,4,211.90485,0.0,124.014,-6.255,2009,0.0,Lara,0.306947608643182
TRADVYY128F931C56C,Heal (The Separation) [H.E.L.P Breakbeat],5,4,247.53587,0.0,110.04,-8.069,1996,0.0,The Shamen,0.3936608679237098
TRADVZP128F92E0C02,Worrying Over You,6,4,206.05342,0.0,150.302,-13.686,0,0.0,Jackie Edwards,0.35929084897032304
TRADWAU128F145622F,Long Summer Days,2,4,194.97751,0.0,91.453,-9.769,1977,0.0,The Moody Blues,0.5302628134274219
TRADWCP128F427CCAB,Winter Wonderland,4,4,215.77098,0.0,100.0,-18.86,0,0.0,Frankie Randall,0.0
TRADWEL128E078BE94,Luna de miel en Guama,2,5,238.28853,0.0,138.732,-11.4,1997,0.0,Arturo Sandoval,0.423527584809167
TRADWHL128F933E397,Heart Of Dixie,11,4,185.73016,0.0,129.714,-13.569,0,0.0,Tommy Overstreet,0.2795154797568439
TRADWOB12903C9D1EB,Coven In Charing Cross,2,4,244.50567,0.0,87.136,-13.311,0,0.0,Coven,0.37237853797937387
TRADWRR12903D130AD,Obsidian Sunrise,5,5,335.09832,0.0,145.478,-3.352,0,0.0,Kzss & Atma,0.0
TRADWSG128F4259317,Junco Partner,3,4,208.45669,0.0,96.874,-14.445,1985,0.0,Professor Longhair,0.40205489673447026
TRADWXP128F4257A20,To Sinnefo,0,1,233.92608,0.0,99.955,-7.306,0,0.0,Stelios Dionisiou,0.0
TRADWYF128F421FA69,You Are The One,8,4,319.39873,0.0,84.998,-12.471,0,0.0,J.C. Lodge,0.17676690144433763
TRADXAF128F14A9EB3,Raketen,7,4,249.83465,0.0,110.013,-6.917,2005,0.0,Hubert Kah,0.4008793986169208
TRADXCF128EF357134,Shut Your Eyes,8,4,209.162,0.0,125.057,-7.078,2006,0.0,Snow Patrol,0.667294595643469
TRADXCO128F426B26D,Close To Me,5,5,238.41914,0.0,123.81,-7.404,0,0.0,M,0.38490224958868957
TRADXEB12903CEAC5B,Apertura in jazz,5,4,234.57914,0.0,42.106,-14.206,1998,0.0,Piero Umiliani,0.3825457946011871
TRADXKQ128F9309A12,Maputo,11,4,456.61995,0.0,136.248,-12.338,0,0.0,Tabu Ley Rochereau,0.3323241784354463
TRADXMA128F4276D94,Be Healthy,2,4,154.30485,0.0,94.905,-8.328,2000,0.0,Dead Prez,0.4695138996962497
TRADXNV128F42B4DFE,Mas Que Nada,6,4,267.20608,0.0,101.059,-6.069,1985,0.0,Sergio Mendes / Black Eyed Peas,0.41760148824822674
TRADYAN12903CE3478,Water-Liked,1,7,226.7424,0.0,116.043,-10.623,0,0.0,Janice Vidal,0.42960159282364857
TRADYAX128F1475721,Alma de B-Boy,0,4,208.66567,0.0,120.064,-7.705,0,0.0,El Gran Silencio,0.37549448349380743
TRADYFD12903CE4161,Jealous Again,4,3,136.14975,0.0,124.481,-6.419,1980,0.0,Black Flag,0.5475067753178748
TRADYHB12903CDB200,À Mon Avis,7,4,431.93424,0.0,134.046,-6.451,0,0.0,Les Bantous De La Capitale,0.2733657514287392
TRADYIY128F147AA36,Energia,5,7,238.00118,0.0,224.247,-10.623,0,0.0,Sivuca,0.3243342048085304
TRADYJM128F427E05B,Verde Bosque,9,4,355.29098,0.0,105.025,-16.136,1994,0.0,Luis Alberto Spinetta,0.4398438541325515
TRADYKK12903D07753,There Alone Go I,7,4,274.12853,0.0,107.412,-14.157,0,0.0,Moss,0.3895355761888646
TRADYLW128F427E389,Put You Back In The Jail,11,1,160.28689,0.0,180.137,-16.063,0,0.0,Blind Boy Fuller,0.3601702712487263
TRADYNL128F148FE5F,The Girl From Ipanema (Garota De Ipanema),7,4,192.41751,0.0,129.591,-17.307,2006,0.0,Paula Santoro,0.2899706669120855
TRADYNQ128F931BCB3,Secrets,0,4,241.89342,0.0,172.172,-8.085,1996,0.0,Sunscreem,0.3861804160792181
TRADYOQ128F145DF0F,Autumn Leaves (1999 Digital Remaster),0,5,171.4673,0.0,84.496,-14.736,0,0.0,Louis Prima And Keely Smith,0.390828595508114
TRADYQH128F9338162,She's Little And She's Low,4,3,340.87138,0.0,164.387,-14.188,1998,0.0,Robert Lockwood_ Jr.,0.34107330104708233
TRADYQK128F42A762A,Stockholm Syndrome,2,4,296.95955,0.0,128.134,-4.854,0,0.0,Muse,0.7504265510189179
TRADYRH128F423478E,Maria De Santiago,4,4,235.04934,0.0,126.191,-8.748,2006,0.0,Jeremy Spencer,0.2060203719845676
TRADYUQ128F421A896,No Consolation,9,4,182.83057,0.0,74.601,-14.755,0,0.0,Bob Margolin,0.3268488180257514
TRADYXV128F42166AD,Faith Healer (Digital Single),7,4,248.18893,0.0,123.633,-6.427,0,0.0,The Gone Jackals,0.35300068828370523
TRADYYK128F145FE74,I Heard Her Call My Name,0,4,276.68853,0.0,144.562,-14.002,1968,0.0,The Velvet Underground,0.49849797268552654
TRADYZC12903CCC8FA,Scotch and Soda,1,1,127.16363,0.0,80.167,-21.177,0,0.0,Kingston Trio,0.2951171938923701
TRADZCV128F4294DFD,T.V. & Movies,9,1,420.49261,0.0,240.314,-15.655,0,0.0,D' Militante,0.2982716057137917
TRADZGC128F9322762,Ying Guang Hu Die,0,4,279.19628,0.0,94.276,-8.78,0,0.0,Michelle & Vickie,0.2618160974506479
TRADZGK12903CF4512,On ne meurt qu'une fois,2,4,528.40444,0.0,112.752,-13.89,0,0.0,Pamelo Mounk'a,0.2550112582896334
TRADZKZ128F4256E3B,All My Loving,4,4,187.95057,0.0,103.432,-11.516,0,0.0,Los Fernandos,0.0
TRADZLL128F93182D7,Therapie,6,4,64.62649,0.0,90.148,-3.985,0,0.0,Kool Savas,0.4494236346936823
TRADZQG128F93506D5,Nu Sheng Wo Zui Da (OT:That Thrill),2,4,220.15955,0.0,160.027,-7.717,0,0.0,Rainie Yang,0.3700959288306926
TRADZQV128F14A5760,The Loco-Motion,3,1,145.162,0.0,129.781,-6.643,1962,0.0,Little Eva,0.3845495279364634
TRADZWK128F9303076,Chelsea Girl (Live),1,1,308.45342,0.0,103.637,-9.503,2004,0.0,Simple Minds,0.503362447997378
TRADZXK128F429DB92,Show You How,2,4,166.29506,0.0,82.909,-6.467,2004,0.0,The Killers,0.8289063015404353
TRADZYD128E078BE45,Jetstream - Arthur Baker Remix,0,4,421.95546,0.0,122.484,-5.721,2005,0.0,New Order,0.522047955191613
TRADZZP128F428BCE6,Child Of The Night,6,4,217.20771,0.0,154.093,-4.272,2006,0.0,Damone,0.3900238465815571
TRAEABT128F931984D,Old Hobo,10,4,234.78812,0.0,146.569,-8.032,2003,0.0,Furry Lewis,0.3680540387507248
TRAEACU128F933D7C1,I Just Need Your Lovin' - Original,0,4,192.26077,0.0,160.663,-13.626,0,0.0,Chris Farlowe,0.33857502645721227
TRAEADE128F423BEF8,Here Comes Your Iceman (LP Version),10,4,233.92608,0.0,88.109,-13.984,0,0.0,Joe Turner,0.3645865754085436
TRAEADK128F4270AA6,Moon Loop (Improvisation),9,4,978.442,0.0,134.075,-11.524,0,0.0,Porcupine Tree,0.5079658021593736
TRAEAEV128F1493757,He Has Risen (Communication Album Version),2,3,171.75465,0.0,82.604,-11.528,0,0.0,DeGarmo & Key,0.3188342314584762
TRAEALX12903CB5701,Heidi,5,4,151.19628,0.0,116.716,-16.538,0,0.0,Frank Chacksfield,0.3463575222425513
TRAEARU128E0781A02,Space Oddity (1997 Digital Remaster),0,4,313.70404,0.0,137.068,-12.679,0,0.0,David Bowie,0.5749214233398637
TRAEASB12903CD48BC,Fearless [Interlude] (Explicit Album Version),8,4,34.42893,0.0,86.056,-12.088,0,0.0,Bone Thugs-N-Harmony,0.5551383219226409
TRAEAST128F42931B1,After The Fire,7,1,116.1922,0.0,56.306,-27.369,2007,0.0,Klaus Badelt,0.4693403742592461
TRAEASY128F148247C,Tel Que Tu Es,6,3,189.70077,0.0,119.683,-12.1,2006,0.0,Charlotte Gainsbourg,0.5200496881789747
TRAEATL128F42690A7,Lord Of The Thighs,5,1,425.03791,0.0,108.662,-10.943,1974,0.0,Aerosmith,0.6107314629039089
TRAEATZ128F426E5C8,Non Conformist Acclaimed,6,4,371.06893,0.0,122.965,-11.338,0,0.0,Agnes,0.4413555620481791
TRAEAVH128F4270D4C,El Ventilador,6,4,190.04036,0.0,122.91,-21.761,0,0.0,The Party Group,0.0
TRAEAZV12903D0CBA6,Skyswimmer,3,4,399.882,0.0,85.399,-10.648,1999,0.0,Enter the Haggis,0.4073868296459371
TRAEBKD12903D00D5C,If You Hang Around Long Enough,0,4,183.53587,0.0,174.268,-6.601,0,0.0,Mac McAnally,0.43786601240820106
TRAEBLA128F423CBCA,Hotta,1,3,190.71955,0.0,126.682,-5.977,2006,0.0,T.O.K.,0.4343463055601184
TRAEBOH128F9314977,Bari Bossa,5,4,222.98077,0.0,157.95,-13.812,2007,0.0,Leo Gandelman,0.39043497326886406
TRAEBPG128F14AA0DA,Jambalaya (On The Bayou),0,4,169.35138,0.0,99.435,-14.073,0,0.0,Leon Russell,0.443708895002134
TRAEBPU12903CE743E,The Gary Selchie - Solas,3,4,132.67546,0.0,105.218,-19.814,0,0.0,Bill Laswell,0.4040397337752738
TRAEBQO128F933C48A,La valse du mariage,7,3,123.24526,0.0,88.967,-9.853,2003,0.0,Francis Lai,0.3717110940407555
TRAEBSG128F9317B95,Awakening of the Soulless,10,3,245.02812,0.0,91.695,-14.775,0,0.0,Herbst9_ Z'ev,0.3532566792643859
TRAEBSY128E07873C0,Mistadobalina,2,4,257.69751,0.0,99.566,-9.495,1991,0.0,Del Tha Funkee Homosapien,0.4584394682388324
TRAEBXE128F933B4F5,Good Girl Gone Bad,5,4,208.16934,0.0,128.077,-5.704,2007,0.0,Rihanna,0.9082026192084819
TRAEBXS128F429933A,Boys,6,4,225.48853,0.0,106.919,-4.947,2001,0.0,Britney Spears feat. Pharrell Williams,0.6072572795814319
TRAECBR128F429F8C0,Everytime,0,3,206.81098,0.0,85.331,-3.738,2003,0.0,Britney Spears,0.6312895075854603
TRAECKI128F149EA48,Dance_ Dance_ Dance  (Album Version),9,4,133.3024,0.0,152.729,-13.771,0,0.0,Crazy Horse,0.3421923104603396
TRAECSU128F426A84A,Signs Of Insanity,11,4,277.81179,0.0,133.005,-5.431,0,0.0,Headhunter,0.44845283663706254
TRAECSZ128F145DEDF,Perdido (1999 Digital Remaster),8,4,148.06159,0.0,178.716,-13.778,0,0.0,Sam Butera & The Witnesses,0.33632703171319706
TRAECVW128E078884D,State Of The Union,10,3,139.17995,0.0,132.045,-3.619,2004,0.0,Rise Against,0.696161109835502
TRAECWE128F1498516,A Little Bit Of This And A Little Bit Of That,0,4,307.04281,0.0,157.582,-17.337,1976,0.0,Lee Ritenour / Jeff Mironov,0.14468466090957882
TRAECWI128F4226133,Your Head,7,4,200.75057,0.0,202.829,-11.448,1995,0.0,Helmet,0.49007958418342873
TRAEDAH12903D05A77,Géraldine,8,1,113.57995,0.0,110.5,-6.828,0,0.0,Dine et Déon,0.1781988200402047
TRAEDCT12903CD9238,Burma Train Change,6,4,175.75138,0.0,85.765,-17.114,0,0.0,Martin Denny,0.3773829172606488
TRAEDDD12903CCF7E7,Buy You A Drink,6,4,236.56444,0.0,106.659,-4.68,0,0.0,DJ Nasty,0.3028554195218622
TRAEDJJ128F426A526,With A Little Help From My Friends,2,4,246.7522,0.0,79.428,-6.873,0,0.0,Santana,0.6277651347772472
TRAEDJW128F422B4CB,A La Naturaleza,4,3,377.70404,0.0,124.186,-16.427,0,0.0,Ray Sandoval,0.0
TRAEDPP128F42AFB64,Dimitroula,6,3,182.17751,0.0,120.103,-5.065,0,0.0,Amalia Avgoustaki,0.0
TRAEDXO128F421B908,For Tomorrow (live),2,3,404.06159,0.0,120.25,-4.462,0,0.0,Shaman,0.41664411403796237
TRAEDYD128F425A868,Clap Ur Handz,5,4,80.53506,0.0,104.783,-6.855,2004,0.0,K-OS,0.43069704628908106
TRAEEBP128EF3673A7,Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart),9,4,541.23057,0.0,109.051,-15.586,0,0.0,Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N,0.3739527793505038
TRAEEGA128F4272FF8,Gotta Let It Go,11,4,241.52771,0.0,121.968,-6.01,0,0.0,Elva Hsiao,0.3745312554413246
TRAEEGO12903CF7D27,Paint It Black,7,1,177.57995,0.0,146.913,-11.027,1966,0.0,Chris Farlowe,0.33857502645721227
TRAEELO128F425BD8F,The Matter With You (Part I_ Ii_ Iii),4,4,651.59791,0.0,86.589,-10.718,2000,0.0,Avril,0.43823441386890283
TRAEELW128F933D255,Don't Owe Me Nothin',1,4,142.86322,0.0,87.897,-9.532,0,0.0,Sticky Fingaz & Omar Epps,0.40378423495862525
TRAEEMP128F92F4B9C,Lose Your Money,4,4,114.31138,0.0,221.858,-10.261,2000,0.0,Delbert McClinton,0.449668690751983
TRAEEOQ128F9309BC0,Diamonds Are A Girl's Best Friend,0,4,110.88934,0.0,100.296,-14.088,0,0.0,Gloria De Haven,0.035307947174398106
TRAEFDB128E0783952,Say How I Feel,3,1,207.46404,0.0,117.973,-4.573,2004,0.0,Rhian Benson,0.38941401403392173
TRAEFDK128F1473B92,This Is My Country,6,1,168.01914,0.0,103.088,-11.803,1968,0.0,The Impressions,0.4102474074764877
TRAEFJG128F9325FE4,Cold In Hands Blues,7,4,192.44363,0.0,79.912,-27.858,0,0.0,Bessie Smith,0.4047980682617259
TRAEFON128E078C6F8,Miss X (LP Version),0,4,307.722,0.0,75.706,-8.392,1971,0.0,MC5,0.4514660603634324
TRAEFOU128F932105B,Imparable,11,4,222.92853,0.0,158.007,-7.123,0,0.0,Tommy Torres,0.4160192338658662
TRAEFPN128F930BD07,Les Amours de Nathalie,7,7,246.69995,0.0,172.061,-9.76,1998,0.0,Les Malpolis,0.2712505962615699
TRAEFQG128F429F74E,Bucket's Got A Hole In It,9,4,166.19057,0.0,158.455,-15.571,0,0.0,Washboard Sam,0.3267503339737977
TRAEFTR128F429A360,Angels We Have Heard On High (Album Version),9,4,176.37832,0.0,119.711,-8.686,0,0.0,Shirley Caesar,0.3702735189662959
TRAEFUS12903CC2779,Welcome To My World (Live),3,1,84.16608,0.0,155.05,-11.433,0,0.0,Tammy Wynette,0.4091960356545295
TRAEFWP128F4238373,We Have All The Time In The World (Live),9,4,235.36281,0.0,91.859,-12.767,0,0.0,Fun Lovin' Criminals,0.4848767189541058
TRAEFYR128F4268253,Por La Calle Abajo,10,4,164.12689,0.0,158.479,-8.07,2000,0.0,Los Chunguitos,0.3723565875336241
TRAEGAZ128F426240C,Un Garcon Pas Comme Les Autres (Ziggy),3,7,179.01669,0.0,80.999,-14.403,0,0.0,Céline Dion,0.6636864759688058
TRAEGBE128F4284973,Happy Valentine's Day,7,4,323.10812,0.0,100.026,-4.018,2003,0.0,OutKast,0.5744970259575144
TRAEGDO128F42705BF,Just A Closer Walk With Thee,2,4,179.93098,0.0,100.018,-16.334,0,0.0,Andy Griffith,0.31060034368783074
TRAEGFX12903CF8E7B,Second Hand Life,3,4,274.12853,0.0,106.896,-5.912,0,0.0,Joe Lynn Turner,0.3649755953962232
TRAEGGV128F92F29B2,Cherry Pie,4,4,201.03791,0.0,177.152,-4.65,0,0.0,Warrant,0.4891498166277913
TRAEGHJ12903CE26DF,Hipster Haircut,11,4,120.16281,0.0,194.53,-3.909,0,0.0,IYOV,0.23581602829943166
TRAEGJE128F42656F1,Round and Round,4,1,107.83302,0.0,217.289,-6.028,2001,0.0,Otis Taylor,0.3948844378399719
TRAEGKP12903CBB66B,Up All Night - Remix,10,5,544.522,0.0,84.64,-10.971,0,0.0,Laron aka Swan featuring Alexander East,0.0
TRAEGMN128F42690CD,Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon âme a reconnu votre âme(Werther/Charlotte),6,4,55.40526,0.0,109.158,-23.73,0,0.0,Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson,0.3636108646465248
TRAEGMO128F146D5F6,See That Girl,0,3,190.14485,0.0,72.656,-10.288,1965,0.0,Righteous Brothers,0.46070367444999755
TRAEGRF128F426B2D2,Water Is Alright In Tay,0,1,113.78893,0.0,105.852,-13.289,1993,0.0,The Clancy Brothers,0.40895583313300066
TRAEGRR128F422285F,Genuine,0,0,1400.37179,0.0,0.0,-8.792,1998,0.0,Five Fingers of Funk,0.0
TRAEGRU128F9358874,A New Heart,10,4,317.70077,0.0,110.1,-15.968,2004,0.0,Michael Whalen,0.3607449844101112
TRAEGUL128E078B0C1,Wind In The Wire (Album Version),10,4,211.40853,0.0,95.655,-14.172,1993,0.0,Randy Travis,0.5432255210454612
TRAEHBW12903CE1045,Where Do I Fit,2,4,184.68526,0.0,156.028,-4.768,0,0.0,Tonic,0.5243189204702463
TRAEHLP128F933720D,Changed,10,4,314.14812,0.0,130.459,-5.853,0,0.0,The Grip Weeds,0.3282365836777532
TRAEHMP128F92DCC42,Amores Cobardes,9,4,234.63138,0.0,147.886,-5.343,2008,0.0,Andy & Lucas,0.4003877565967999
TRAEHNA128F423786C,Perca peso,2,4,320.05179,0.0,173.652,-5.647,2005,0.0,Móveis Coloniais de Acaju,0.4187410848441621
TRAEHOI12903CD02C8,Brown Girl,5,4,252.682,0.0,112.781,-12.239,0,0.0,John D. Loudermilk,0.28737003459245986
TRAEHTK128F14A4706,Mornin' Glory,7,4,183.11791,0.0,101.577,-13.881,1968,0.0,Glen Campbell And Bobbie Gentry,0.38479890996490645
TRAEHTT128F9303492,La Copa Grande,0,4,189.57016,0.0,98.063,-8.888,0,0.0,Pablo Montero,0.3099193396540712
TRAEHTU128F93353E5,Ojitos Dormilones,8,4,204.66893,0.0,189.758,-7.787,0,0.0,Jay Pérez,0.38623768283972165
TRAEHXW128F146F3C5,The Son Of Hickory Holler's Tramp,0,4,188.96934,0.0,174.785,-12.193,1977,0.0,Kenny Rogers,0.6199959503398087
TRAEHYF128F148AE0C,Bad When U Broke,11,4,209.55383,0.0,166.026,-8.43,0,0.0,Dave Hollister,0.45966046322159376
TRAEIDZ128F42658BC,My Funny Valentine,0,1,266.60526,0.0,61.018,-14.818,2003,0.0,Arturo Sandoval,0.423527584809167
TRAEIIO128F92E08FD,Hit And Rape (Album Version),7,4,131.81342,0.0,93.021,-3.525,0,0.0,Wednesday 13's Frankenstein Drag Queens From Planet 13,0.37144710585388685
TRAEIKO128F932739F,I'm In Love,0,4,333.21751,0.0,130.016,-6.883,0,0.0,Dub Pistols feat. Lindy Layton & Rodney P,0.417068912495152
TRAEIKW128F1456B1A,Feel So Stupid (Table 9),6,4,197.51138,0.0,101.923,-5.173,2001,0.0,Darwin's Waiting Room,0.33581192038236024
TRAEIKX128F92CCFB6,Les Chaudrons,7,4,295.96689,0.0,125.47,-7.632,2007,0.0,André Minvielle,0.4202743299019397
TRAEIMT128F1466ED6,We Can't Win (Explicit),11,4,203.10159,0.0,88.064,-12.042,1995,0.0,A.Z.,0.4496026559738531
TRAEISN128F428F699,Die Fledermaus - Operette in drei Akten/Silvester-Einlagen/Dein ist mein ganzes Herz (aus "Das Land des Lächelns"),1,3,238.10567,0.0,103.929,-20.18,0,0.0,Herbert Von Karajan,0.4641524390532526
TRAEIUN12903CBBAC3,Wahrheit,7,4,270.73261,0.0,150.063,-5.106,0,0.0,Hassan Annouri feat. Cassandra Steen,0.3577843123968623
TRAEIYU128F931BC4B,El Barbero,9,1,251.08853,0.0,179.665,-8.173,0,0.0,Gaiteros de Pillopo,0.1386397166544471
TRAEJAC128F427FBDE,Long Distance Relationship,9,4,270.21016,0.0,135.87,-7.284,0,0.0,Paul Taylor / Terry Dexter,0.4292610290645234
TRAEJDC128F92D1684,Captain Fingers,5,4,444.81261,0.0,128.972,-8.424,1977,0.0,Lee Ritenour,0.14468466090957882
TRAEJFN128F4291C10,So ist das nun mal,10,4,395.17995,0.0,124.988,-8.586,1997,0.0,Andreas Dorau,0.3824265842017741
TRAEJIW12903CE0B99,Ready Now,11,5,239.38567,0.0,188.947,-11.601,0,0.0,Bukue One,0.25764971054375224
TRAEJMB128F93461C9,Voodoo Chile,9,3,502.69995,0.0,129.245,-8.016,0,0.0,Hiram Bullock,0.3119835949586138
TRAEJPC12903CD420E,Rainbow Ride,4,4,285.70077,0.0,122.004,-8.712,0,0.0,Serpentine,0.2984483114383103
TRAEJWK128F149EA60,Scratchy (Takes 1-3 / bonus track),9,5,732.39465,0.0,119.649,-11.252,0,0.0,Crazy Horse,0.3421923104603396
TRAEJXI128F4291A83,Grad,3,4,354.79465,0.0,98.763,-9.213,2007,0.0,Baroness,0.4711267145212444
TRAEKCR128F14593A5,As You Take A  Walk Through My Mind,7,4,192.73098,0.0,110.595,-17.222,0,0.0,Slim Whitman,0.38666909170602387
TRAEKCV128E0781A5B,One Of Our Submarines,1,4,309.57669,0.0,130.017,-8.907,1982,0.0,Thomas Dolby,0.3842305629725106
TRAEKIO128F425786C,WA-KA-BAM!! (INTRO),1,4,22.33424,0.0,41.985,-12.43,0,0.0,Justin,0.33536857774641954
TRAELGF128F42265A9,Now_ Baby_ or Never,7,1,259.73506,0.0,92.215,-6.605,0,0.0,Barbara Lusch,0.0
TRAELHH128F92CF21E,Le Petit Train (Mixé Par Mark Plati),0,5,211.01669,0.0,150.096,-6.301,0,0.0,Raphaël,0.3861516314132549
TRAELHY12903CAD56C,Goodness & Mercy,0,4,236.56444,0.0,165.111,-9.881,0,0.0,Ini Kamoze,0.4349301579184066
TRAELNO128F42148EF,Walking Dub,1,4,192.15628,0.0,161.721,-9.256,0,0.0,Sugar Minott,0.38628965124618425
TRAELRO128F92DD2F1,Comin' Tonight,9,4,209.60608,0.0,117.316,-13.551,2008,0.0,Martha Wainwright,0.49756873428189957
TRAELUY128F93147BA,Chitlins Con Carne,9,4,235.65016,0.0,111.834,-13.277,1996,0.0,Stevie Ray Vaughan And Double Trouble,0.544257505724526
TRAELWU128F4230D12,Motherless Children (Remastered Version) (Take 2),3,4,180.03546,0.0,153.765,-19.24,0,0.0,Mance Lipscomb,0.3323898702808034
TRAELXD128F14A8B21,On The Other Hand (Remastered Album Version),5,4,187.53261,0.0,95.781,-12.324,0,0.0,Randy Travis,0.5432255210454612
TRAEMAA128F428E58F,El Te Daba Mala Vida,2,4,221.23057,0.0,133.324,-9.013,1982,0.0,Los Chichos,0.4205703072083738
TRAEMDH128F146B548,Palabras De Amor(En Vivo),4,3,169.482,0.0,182.922,-7.548,0,0.0,La Portuaria,0.30571905984485964
