TRDPZRG12903CAC992,DollyPop,86,5
TRCHNFZ128F42466FA,DollyPop,100,4
TRABUIN128F93022FF,DollyPop,3,5
TRBGJXH128F932B1A2,DollyPop,30,3
TRDRWMT12903CE9069,BronwynSpa,23,3
TRBHIOF128F9333966,BronwynSpa,15,4
TRCZWAM12903CFA40E,BronwynSpa,99,5
TRDJYVN128F92DB9DC,BronwynSpa,3,3
TRBNWQT128F930B1C3,BronwynSpa,49,4
TRATGEZ128F92D4A5E,StephenieFre,61,4
TRAWHUZ12903CD5A6E,StephenieFre,85,5
TRDZGOM128F9306D09,StephenieFre,76,5
TRDXFGN128F93259C0,StephenieFre,7,5
TRCBKUM128F92EDEA6,StephenieFre,21,4
TRBDEHA12903C9AE41,GarnetHan,18,4
TRCYWAB128F9335243,GarnetHan,0,5
TRBXXOH128F42B1F52,GarnetHan,13,4
TRAARJY12903D105F3,GarnetHan,91,5
TRDIRID128F425F130,GarnetHan,60,5
TRBCVMQ128F423AEAD,MagdalenAme,83,4
TRBURYI128F93112A2,MagdalenAme,62,4
TRBUWWA128F4277B50,MagdalenAme,65,3
TRAAGWS12903CD5E61,MagdalenAme,29,3
TRDFPEW128F4293ECE,MagdalenAme,90,5
TRAEIUZ128F9333F64,RomanRam,78,5
TRDJUKS128F4268B19,RomanRam,35,5
TRAVOPU128F9360B7D,RomanRam,21,4
TRAVRDW128F932657D,RomanRam,74,4
TRBMHLI128F42793BF,RomanRam,17,5
TRBDREF12903CCCFAF,CoriTan,21,3
TRDAFUM128F14650D4,CoriTan,17,4
TRAOCJE128F428D737,CoriTan,2,5
TRBIRXU128F4284C2E,CoriTan,47,4
TRBKRWH128F4258030,CoriTan,59,5
TRDMWLM12903D03C67,BriannaTri,30,4
TRCTNHE128F4230E1F,BriannaTri,64,3
TRDJXTU128F145635D,BriannaTri,44,4
TRDLAVB128F92E7E1F,BriannaTri,77,5
TRCLKTW128F4284AFB,BriannaTri,34,5
TRCYDPP128F93065F8,BuckHar,98,4
TRCFENJ12903CCA9D4,BuckHar,12,4
TRCRJOU128F422D93D,BuckHar,82,4
TRDWSJK128F9306F74,BuckHar,31,4
TRDILXS128F92EF522,BuckHar,76,4
TRAYJXZ128F14654F5,NoeEar,42,4
TRDJYVN128F92DB9DC,NoeEar,88,5
TRBZGFS128F146C028,NoeEar,72,5
TRCAAVV128F428A6BB,NoeEar,27,4
TRBSVGH128F930BBF1,NoeEar,71,3
TRAXYMP12903CC2506,ChantalMcm,95,5
TRDBWLU128F9302906,ChantalMcm,50,4
TRAFKDY128F147B731,ChantalMcm,35,3
TRBCNHP128F426AA93,ChantalMcm,83,3
TRBUJUW128F930E8EF,ChantalMcm,100,3
TRBDHEO128F4268697,LoraineNap,67,4
TRAQGOV128F93055A1,LoraineNap,100,4
TRCOBAM128F146DD95,LoraineNap,93,4
TRCFKMF128F9342454,LoraineNap,39,3
TRCTWOF12903CAAE07,LoraineNap,88,4
TRBCTJJ128F9339DFA,ZenaidaKer,24,3
TRBRNAO128F4265D3F,ZenaidaKer,97,3
TRARNCU128F147436C,ZenaidaKer,37,5
TRDLLBC128F1460CD9,ZenaidaKer,2,5
TRAOYGS12903CC9224,ZenaidaKer,47,5
TRBCZOK128F9328496,CicelyEls,21,4
TRBWIJJ128F9304981,CicelyEls,90,5
TRABHHC128F92E24C2,CicelyEls,11,3
TRDJVUU128F9302E06,CicelyEls,78,3
TRBQVHS128F9307E43,CicelyEls,16,5
TRBXSME12903CADF46,EulaReh,37,3
TRCABBS128F4298BA4,EulaReh,46,5
TRDZPFU128EF3499CE,EulaReh,52,5
TRDSJDE12903CE77B7,EulaReh,18,4
TRBNFSS128F14AAAC0,EulaReh,71,5
TRDTTAK128F1452755,JuttaTim,59,3
TRBOKIM128F930D0C6,JuttaTim,96,5
TRAJYYB128F933BD7C,JuttaTim,17,5
TRDDMSJ128F42918B2,JuttaTim,96,5
TRAKGHW12903CFADB4,JuttaTim,16,4
TRBWOQH128F93028C7,FloriaDan,86,4
TRADBXK12903CD7332,FloriaDan,94,4
TRASBCH128F93369B6,FloriaDan,47,5
TRAGNMT128F427E642,FloriaDan,12,3
TRCMSXS128E0784897,FloriaDan,61,5
TRBMNFK12903CE84C9,JustinaTru,51,4
TRBRBLL128F9312213,JustinaTru,82,3
TRBWGTV128F426659C,JustinaTru,15,4
TRCJRWL12903CAE3A8,JustinaTru,11,4
TRAEJCN128F4294220,JustinaTru,4,5
TRBHKDG12903D1353C,LamarHer,96,3
TRCTGFM128F42219D1,LamarHer,55,4
TRDCERL128F92CF58B,LamarHer,85,5
TRBVQUX128F932E2ED,LamarHer,36,5
TRAPPNN128F42509A1,LamarHer,67,5
TRCBITF128F9322E0B,SusyRou,19,4
TRDRBTU128F14A21E4,SusyRou,19,4
TRCRMNL128F427D6B5,SusyRou,14,4
TRBJFYF128F9358FDE,SusyRou,33,5
TRDORZD128F92EA527,SusyRou,28,5
TRBDIAZ128F14895D8,JewelOre,30,3
TRBFYPH128F427C1B6,JewelOre,55,5
TRBDBKG12903CBF43A,JewelOre,61,5
TRBWACE128F932F4DC,JewelOre,49,3
TRCFUML128F423B3C1,JewelOre,25,3
TRDTVKR128F932AE5F,MitsukoEri,85,5
TRBZDQE128F42171A3,MitsukoEri,49,4
TRAODGF128F92F3FF9,MitsukoEri,4,4
TRBYQFU12903CF0603,MitsukoEri,11,3
TRCBTTS128F92FE66A,MitsukoEri,16,5
TRBPMUI128F935900D,TressieWil,90,5
TRDIYUN12903CD2110,TressieWil,8,5
TRDPCGL12903CC26E3,TressieWil,49,5
TRDSBRY128F1462372,TressieWil,42,4
TRCICCA128F4234B4E,TressieWil,96,4
TRABCSR128F93411DD,VicentaWhi,89,3
TRARBZW128EF342512,VicentaWhi,15,5
TRBQZJZ128F429DAF1,VicentaWhi,65,3
TRBKQHT12903CA8EA9,VicentaWhi,53,5
TRAMOFB128F932334D,VicentaWhi,38,4
TRAXVOW128F4283EA6,MarileeMit,100,4
TRBLWVB128F42600F0,MarileeMit,11,3
TRBRXVK128F930D4AD,MarileeMit,76,3
TRDNIBX128E0785F93,MarileeMit,56,3
TRBFZCK128F426C9FB,MarileeMit,70,5
TRASOUI128E078F152,NanceeAub,61,4
TRAEUKL128F93031A0,NanceeAub,95,3
TRBQLLC128F42A029A,NanceeAub,17,5
TRCWFYR12903CEE1F0,NanceeAub,52,3
TRBOLNB128E079391B,NanceeAub,16,5
TRBFSDG128F92E115A,RufinaSin,90,4
TRAWKSZ128F92F0F25,RufinaSin,16,4
TRBVRLT12903D0C417,RufinaSin,27,4
TRCOERQ128F42B7919,RufinaSin,86,3
TRAIHBY128F92F6EED,RufinaSin,87,5
TRDSIGY12903D06C17,RobbieKep,72,5
TRASKNE128F4266DCB,RobbieKep,13,4
TRCEEYZ128EF3446A0,RobbieKep,60,4
TRCOFWG12903CD8BF1,RobbieKep,9,5
TRBBNWG12903CBD7E8,RobbieKep,1,5
TRAWGLY128F4252A34,BobbieSch,30,5
TRDAJEB128F9312B0B,BobbieSch,50,4
TRCEFKF128F4276C71,BobbieSch,91,5
TRBXMUA128F423C102,BobbieSch,73,4
TRATYEW128F423FD43,BobbieSch,82,4
TRCRORR128F42350B6,JenetteBru,63,5
TRBROCQ128F426717D,JenetteBru,42,3
TRAETSQ128F930813C,JenetteBru,76,5
TRAVXII128F92FCC6D,JenetteBru,74,5
TRDZBNX12903CCAFC1,JenetteBru,17,4
TRBILXK128F934A0CB,FreddieAle,2,4
TRCGQQI128F4289E64,FreddieAle,11,5
TRAJSIX12903CBAE2B,FreddieAle,87,3
TRAZPYZ12903CE59DF,FreddieAle,79,5
TRASOTO128F9325223,FreddieAle,57,3
TRDHQQK128F1499989,DarciSto,62,4
TRALNYD128F1489BB7,DarciSto,82,5
TRBPPZG128F42856DF,DarciSto,20,5
TRBWUMI128F9309D5B,DarciSto,87,4
TRBEASG12903CC711C,DarciSto,88,4
TRCYMEE128F934246E,GlyndaSau,35,5
TRAXBTY12903CFACAC,GlyndaSau,68,5
TRALGCT128F92CE5D0,GlyndaSau,24,4
TRBDTBJ128F934DAF1,GlyndaSau,55,4
TRARMGK128F4275356,GlyndaSau,66,4
TRDFZSP128F9329091,LeatriceWed,10,5
TRACQAV128F422FF17,LeatriceWed,11,5
TRAUKIS128F14804CA,LeatriceWed,95,5
TRBAMSU128F148B16D,LeatriceWed,55,3
TRATIZY128F4296D03,LeatriceWed,99,4
TRCOUDD128EF352515,RacheleDub,85,3
TRDCSWV128E078A544,RacheleDub,85,4
TRCIIDR12903D0EE10,RacheleDub,63,5
TRBZDGC128F426B2E8,RacheleDub,27,5
TRDZTDO128F9306054,RacheleDub,38,5
TRDXQEA128E0796900,DaiseyKri,31,5
TRDLRGO12903CC8A05,DaiseyKri,33,3
TRCZPRJ128F4279705,DaiseyKri,63,4
TRDEZHC128F9301625,DaiseyKri,1,5
TRAGMSX12903CFA1CD,DaiseyKri,100,3
TRBHLGE128F42A64E5,ShondaFab,29,4
TRCEQAH128F42BB7F0,ShondaFab,2,4
TRDYQHC128F9328644,ShondaFab,15,4
TRAHFOR128F4284B75,ShondaFab,85,4
TRDTSKI12903CA905D,ShondaFab,77,5
TRDBBGG128EF35F506,JaquelynBie,20,5
TRAYVFV12903CFD869,JaquelynBie,62,5
TRAKFJL128F92F3565,JaquelynBie,88,3
TRDOEYJ128F933FDB7,JaquelynBie,83,3
TRDJOXZ128F4285138,JaquelynBie,21,5
TRDTMFK128F42987FB,BreannBou,63,5
TRCPGGK12903D0A60A,BreannBou,7,3
TRANXVW128F9310399,BreannBou,82,4
TRBZGBG128F9326B07,BreannBou,30,3
TRCVXAB12903CEA4E9,BreannBou,90,3
TRDGEZI12903CB431C,ForestBoy,74,4
TRBJIRX128F9304604,ForestBoy,76,3
TRDTEQP128F931A948,ForestBoy,6,5
TRBBBMA128E0786FF6,ForestBoy,6,3
TRAVMQE12903D08335,ForestBoy,95,4
TRCUJNB128F930FC62,DottySch,9,3
TRCUBQR128F4254E10,DottySch,7,4
TRDXWDH128F428686C,DottySch,73,4
TRCHBOD128F1476BCB,DottySch,56,4
TRCEJBH128F149F3B8,DottySch,38,4
TRBOWNU12903D11EBB,ShantelHay,75,4
TRCZWGD12903CC53FE,ShantelHay,15,5
TRCKZCK128F934935E,ShantelHay,83,3
TRBPDWI128F1479177,ShantelHay,28,3
TRDGEJT128F422E79B,ShantelHay,3,3
TRDQQDT12903D0622E,ErvinHal,14,4
TRACSLD128F423F326,ErvinHal,47,4
TRCSBFI128F9349091,ErvinHal,33,5
TRAXREJ128F146A9F0,ErvinHal,51,3
TRAXRPF128F93455E4,ErvinHal,45,3
TRAKYKC128F428E771,ArgeliaMan,79,4
TRAVTFQ12903CFB5AF,ArgeliaMan,40,3
TRDDEBM128F424DEE3,ArgeliaMan,92,3
TRBRDJT12903CB9DC0,ArgeliaMan,3,3
TRBLAAO12903CB89B3,ArgeliaMan,42,3
TRCINSH128F1482BE2,DenaKir,22,3
TRAIIUQ128F14A8F9F,DenaKir,56,3
TRAEXSE128F4249171,DenaKir,68,5
TRAQUTD128F933C998,DenaKir,14,5
TRAVPVL128F92F269D,DenaKir,98,3
TRBINRI128F92F6060,RickySha,38,5
TRBOBVG128F425ADA9,RickySha,11,3
TRAWEGA128F427B400,RickySha,22,4
TRDKUST128F92FF0B4,RickySha,14,3
TRAYKJN128F146988B,RickySha,81,5
TRCVFCR128F93265A7,RyanSaf,10,4
TRDJLHM128F9314087,RyanSaf,11,3
TRBKMGX128F9325DCD,RyanSaf,83,5
TRDGDBV128F427CCE1,RyanSaf,30,4
TRAOBHY128F9329B89,RyanSaf,84,3
TRDBUCN128F4250D6D,RoniVos,37,4
TRDGMHJ128F42A4FAE,RoniVos,47,5
TRAQBJD12903CC4875,RoniVos,56,4
TRDWGAX128E0785B90,RoniVos,41,5
TRCOHCT128F932E1C9,RoniVos,43,4
TRANEMF128F42888C8,VerniaLeo,95,4
TRCJCPG128F42A78D8,VerniaLeo,18,3
TRBCXTU128F4262BFA,VerniaLeo,77,5
TRBMZSW128F932312A,VerniaLeo,12,5
TRBSCPO128F42AB8DE,VerniaLeo,11,3
TRDTVCO128F92EB973,MableSol,29,3
TRCCSYB128F427255E,MableSol,12,3
TRCSCUZ128F9336971,MableSol,66,3
TRCMXUW128F427EE9D,MableSol,60,3
TRBGGAD128F42B928E,MableSol,36,5
TRAAOXM12903CFB3B0,FelipeMcc,16,4
TRCJSAO128F4263E25,FelipeMcc,27,5
TRBJBSX128F428CD65,FelipeMcc,9,4
TRACWVA128F92E7B62,FelipeMcc,22,5
TRBFGPS128F428ECF9,FelipeMcc,80,4
TRAQJXD128F4240F56,KelsieRei,11,5
TRDUSPO128F92F38BF,KelsieRei,35,4
TRAJOFJ128F9335A7E,KelsieRei,24,3
TRDHKVB128F930659E,KelsieRei,20,3
TRDFEPR128F92FE996,KelsieRei,95,4
TRCZCGJ128F9300F6B,GeorgianaBas,18,3
TRCDZKO12903CB01D4,GeorgianaBas,94,4
TRBYGUL128F145A9C8,GeorgianaBas,78,3
TRCIBWK128F92FDF40,GeorgianaBas,54,3
TRAINGT128F426DEB0,GeorgianaBas,49,3
TRCKHLK12903CFF7B9,BlancheBar,19,5
TRCIWFN128F421CEFA,BlancheBar,57,5
TRATEEK128F92E0E43,BlancheBar,17,5
TRAUOUZ128E078F8BB,BlancheBar,77,4
TRCNPZE128F930B4BE,BlancheBar,57,4
TRBRXFL12903CE4ED9,GiovannaKil,35,5
TRDDNJF128F4291D3E,GiovannaKil,90,4
TRARUAT12903CB842B,GiovannaKil,1,4
TRAXAUR12903CEDA63,GiovannaKil,5,5
TRCADLG128F427BD0F,GiovannaKil,31,3
TRCZYDA128F92FA6B4,SindyBra,28,5
TRBSYBC12903CBF591,SindyBra,21,3
TRBVWOR128F424B40B,SindyBra,99,5
TRCGGWV128F92F7724,SindyBra,31,3
TRCHEFV128F428A6B3,SindyBra,85,3
TRBRGDT128F427D15B,JoaneAmy,57,4
TRBMRCZ128F42ACB47,JoaneAmy,45,3
TRBKWIE12903CDDE04,JoaneAmy,87,5
TRALNHT12903CE8FAA,JoaneAmy,1,4
TRDEUTR128F92FD9B7,JoaneAmy,90,4
TRCIKMZ128F424B5C0,LawandaAcy,97,5
TRDBUDX128F42494A8,LawandaAcy,62,4
TRCODHV12903CDA3F6,LawandaAcy,41,4
TRAROXJ128F930EE7B,LawandaAcy,10,4
TRBSQCX12903CE8856,LawandaAcy,22,4
TRBYPKY128F9364F68,NigelWei,71,5
TRDCQGV128F934456C,NigelWei,49,4
TRCNALV128F92D07E1,NigelWei,10,3
TRBCSJA128F421EC6B,NigelWei,35,5
TRCBUIH12903CF0557,NigelWei,70,5
TRAZZII128F4245A3E,CandyceQui,26,4
TRCOSGS12903CC0C47,CandyceQui,9,3
TRAMEMC128F42B2254,CandyceQui,32,3
TRDUTNF128F92F933F,CandyceQui,40,5
TRCOVMQ128F42B4757,CandyceQui,37,3
TRBVVXL128F92DE5C2,BulaPor,9,4
TRAHSUJ12903CD387C,BulaPor,76,5
TRDGSBB128F42AFBC6,BulaPor,85,4
TRAQBSL128F42693DD,BulaPor,34,5
TRDWLWN128F429CFD1,BulaPor,81,5
TRBXLMI128F4248182,IoneHun,32,5
TRCADXP128F42ACAFE,IoneHun,6,3
TRAWVPT128F930ED73,IoneHun,52,4
TRCYUZG128F9351CC1,IoneHun,80,5
TRDUYOJ128F146D77C,IoneHun,69,3
TRCLSJK12903CE4C70,VenaAsh,55,5
TRAKUNE12903CF8F18,VenaAsh,89,5
TRASUIA128F92E8432,VenaAsh,90,4
TRDHACX128F4243AE9,VenaAsh,5,3
TRDRQOZ12903CBF646,VenaAsh,75,5
TRADGGA12903CF760E,EmaRai,91,4
TRCQQFO128F425650C,EmaRai,25,5
TRAKELG128F9334E2A,EmaRai,59,3
TRBRBBA128F92EF925,EmaRai,73,5
TRCYLQV128F92F7898,EmaRai,7,5
TRAZTAV128F932AF5F,RoselineBel,65,5
TRASAHB128E0798844,RoselineBel,14,3
TRBLFUK128F14AADB0,RoselineBel,62,3
TRDBFFT128F9300771,RoselineBel,43,3
TRAZERR12903C94450,RoselineBel,57,5
TRDEOTT128F9300293,DewittStr,69,4
TRCLNRE128F42A1EC4,DewittStr,100,4
TRBCJTK128F423C8BA,DewittStr,4,3
TRDYSJT128F92D0834,DewittStr,77,5
TRBZUAL128F425F688,DewittStr,2,4
TRAQOOW128F932FA3C,YonEnt,22,5
TRAFLLK128F932FB29,YonEnt,57,3
TRCFIDP128EF368569,YonEnt,69,3
TRBMXXT128F930F0A0,YonEnt,29,3
TRDOKXD128F429CD50,YonEnt,50,3
TRDBBKQ12903CBEC84,PalmerGli,87,3
TRAXQDF128F9341CEF,PalmerGli,56,5
TRDPSNR128F92F93BE,PalmerGli,68,5
TRBKCAG128F93342C9,PalmerGli,52,3
TRDJQEC12903D03B79,PalmerGli,100,5
TRAPKKA128F4277C62,WalterVan,19,3
TRAXGOE128F933A322,WalterVan,65,3
TRCTDCP12903CF1992,WalterVan,17,5
TRDETEN128F92F2E15,WalterVan,25,3
TRBNOEP128F426CA9B,WalterVan,60,3
TRCREQH128F426E16E,JeffVau,70,4
TRDIRNH128EF34939A,JeffVau,41,4
TRDNRJH128F428B197,JeffVau,74,3
TRBALMH128F149DFBF,JeffVau,18,3
TRATSMF128F92ED742,JeffVau,74,4
TRAEVZO128F933323C,SachikoDue,39,4
TRCVPGR128EF364265,SachikoDue,83,3
TRDAJMB12903CC51DD,SachikoDue,24,4
TRCDOYB12903D106A1,SachikoDue,24,4
TRDUMNT128F42627DA,SachikoDue,71,3
TRAEDTX128F934EEE7,HangFun,86,5
TRDKCOC128F92E2B7E,HangFun,31,3
TRBLBBM128F93216EE,HangFun,1,3
TRAVMNH128F92F0737,HangFun,53,3
TRBZUBN12903CEBCBF,HangFun,37,4
TRBRQYA128F42724B0,ZaidaGre,28,3
TRAKPSR128F146A1DC,ZaidaGre,61,3
TRCKODZ128E07851E3,ZaidaGre,76,4
TRDQPZM128F422AC6E,ZaidaGre,2,4
TRDQNZO128F428645E,ZaidaGre,88,4
TRCTKDB128F42846D6,HermineNew,45,4
TRCGOUZ128F92D992B,HermineNew,93,4
TRCMPKM128F9350D47,HermineNew,99,5
TRBVRFY128F93456B1,HermineNew,93,5
TRDHGJU12903CF699F,HermineNew,14,5
TRALAGE128F42639F8,JordanBer,48,3
TRDJFAJ12903CFECF9,JordanBer,49,3
TRADXXU128F42680D9,JordanBer,82,5
TRCWLPB128E078BDC3,JordanBer,60,3
TRAYEZC12903CF745D,JordanBer,85,3
TRDBAHP128F14540F0,MaryannHem,2,4
TRBTGWX128F428A222,MaryannHem,8,4
TRCYZHV128F427FFBF,MaryannHem,13,3
TRDNCNO128F4262659,MaryannHem,98,3
TRBWHBL128F42724BE,MaryannHem,42,4
TRAJNYD128F9340A32,KrystenCue,18,4
TRAVHEL128F42A30EE,KrystenCue,84,3
TRCRWXR128F145AD8A,KrystenCue,86,4
TRBWEVK128F93180AB,KrystenCue,78,5
TRBBBLT128F92EE699,KrystenCue,47,5
TRCRLJA128F931C803,YangHul,31,5
TRCHOQK128F9335C13,YangHul,14,5
TRDYFSS128F930C32E,YangHul,28,4
TRACYXW128F4297569,YangHul,20,4
TRBYLKJ128F4278125,YangHul,32,3
TRBGEZA128F4286D23,KoreySal,56,3
TRBTOXI128E0784C74,KoreySal,28,3
TRCXEEE128F9305CE3,KoreySal,94,4
TRCKVCY128F42848BE,KoreySal,15,3
TRBEELS128F42B63A8,KoreySal,48,3
TRCPSSZ128F42B2043,MaxieEng,45,4
TRCBEFM12903CAE4C5,MaxieEng,87,4
TRDBDBD128F92E57CA,MaxieEng,66,4
TRABVAP128F92E6C22,MaxieEng,49,5
TRCIOCM128F9303D70,MaxieEng,49,4
TRABWQE128F9345160,GregorioRes,62,5
TRDJUMJ128F92F9C86,GregorioRes,15,3
TRDYUMK12903D00127,GregorioRes,68,4
TRCPKJK12903D05D5E,GregorioRes,66,5
TRDYZOJ128F4279769,GregorioRes,13,4
TRAEBKK128F934B104,AminaBea,6,3
TRAWGKG128F935E5EF,AminaBea,1,5
TRDLGIJ128F934F7BD,AminaBea,33,3
TRAUMWT128F427B844,AminaBea,3,5
TRBHQXZ128F42408ED,AminaBea,4,3
TRCPDWF128F4286336,GaynelleWin,97,5
TRBGENZ128F428AB7A,GaynelleWin,57,3
TRBMLAZ128F4236BFD,GaynelleWin,17,4
TRBVWOR128F424B40B,GaynelleWin,35,5
TRDXAGA12903CA4E6E,GaynelleWin,31,4
TRCCKOU128F92F4A3B,CoralFlu,26,4
TRDOSQS128F42B0DE3,CoralFlu,87,5
TRBALVT128F145B6CB,CoralFlu,50,4
TRDMIWA128F425A531,CoralFlu,51,3
TRCOUML128F427AD67,CoralFlu,41,3
TRDNMVD128F426A2A1,SoledadHel,87,4
TRCOGEO128F146DD3F,SoledadHel,7,5
TRAFLIC128F423B939,SoledadHel,2,3
TRAEBDG128F92EF926,SoledadHel,57,3
TRBBUOQ128F4260363,SoledadHel,3,3
TRDAFRS128F1499F7A,RufusChe,2,3
TRCZGLF128F92E3871,RufusChe,61,3
TRCPTKX128F428B7D9,RufusChe,30,5
TRDPPRT128F1459634,RufusChe,4,3
TRCAYTX128F423B5CF,RufusChe,1,4
TRBZZWE12903CAC024,AnnemarieHy,23,5
TRBONDR128F92CCF4C,AnnemarieHy,0,5
TRDEEZG128F9315850,AnnemarieHy,51,5
TRBXOPX128E0785A48,AnnemarieHy,22,4
TRAOQMH128F149CADD,AnnemarieHy,40,4
TRDAEZS128F4287A1E,RamiroPar,93,5
TRAROUS12903CF4F08,RamiroPar,74,3
TRDURWE12903CF4ECC,RamiroPar,54,5
TRCMAOH128F92D149E,RamiroPar,72,4
TRBILGJ128F4249270,RamiroPar,8,4
TRDRZTI12903CC66EA,LizzetteWil,82,3
TRCVXGX128F92D134B,LizzetteWil,39,5
TRBIJWH128F14552D6,LizzetteWil,16,5
TRDCDOT128F93192EC,LizzetteWil,40,3
TRBIWAA128F930AA11,LizzetteWil,79,4
TRDXHLE128F4299578,RoxanneKet,58,5
TRCRPMQ128F428CA09,RoxanneKet,53,5
TRDGNUG12903CE3403,RoxanneKet,71,4
TRAXTRU128F4281244,RoxanneKet,74,5
TRAIYWE128F4251FE0,RoxanneKet,25,4
TRDASHL128F9352C1C,TuyetRom,25,3
TRASOYR128F426271F,TuyetRom,1,5
TRDQLPM12903CE3ED5,TuyetRom,76,3
TRACYDP128F932BC8E,TuyetRom,60,3
TRBHJHO12903D01AA7,TuyetRom,17,4
TRCUVLU12903D03889,MollySpi,31,4
TRBVSNW128F426244A,MollySpi,71,4
TRBSJHT128F92F34E2,MollySpi,93,3
TRCICDL128F42481F1,MollySpi,33,5
TRCDJFW128F92F900E,MollySpi,19,4
TRCCFDB128F934DB77,ChauBos,6,3
TRDVVLS12903CEC645,ChauBos,11,5
TRDSTBC12903CF94FF,ChauBos,62,4
TRDMUZB128F930BED8,ChauBos,93,4
TRCNHMT128F42421F7,ChauBos,49,5
TRDMMUY128F42A3653,LisabethMcb,86,4
TRAOOER128F147BDF7,LisabethMcb,74,4
TRCGAZI128F1497470,LisabethMcb,22,4
TRBZYEG12903CC4F4F,LisabethMcb,14,5
TRCURVQ12903CE5876,LisabethMcb,22,4
TRDKLDK128F9320217,MaribelBra,26,4
TRBFFXB12903CE84CC,MaribelBra,10,3
TRDAVAW12903D0B54A,MaribelBra,78,3
TRDBRAH128F42B99CB,MaribelBra,47,4
TRBFYZV12903CA81AB,MaribelBra,19,5
TRAHVNL128F4267754,SantaFul,100,5
TRBDLDS128F429C171,SantaFul,40,4
TRAQUVF128F93337B0,SantaFul,45,5
TRCTJCN12903CE8B37,SantaFul,32,3
TRBYQFU12903CF0603,SantaFul,39,3
TRBWLQF128F92F9541,AnnChr,48,5
TRBBZAE128F92FDC05,AnnChr,72,3
TRDORQR128F93260FF,AnnChr,68,3
TRCBEBZ12903CB5A3D,AnnChr,53,4
TRANOHF128F934561F,AnnChr,81,3
TRCSQAA12903CA256E,EarlineEar,8,3
TRARHMR128F14559CE,EarlineEar,29,3
TRBQXBR128F934E2F6,EarlineEar,47,5
TRDSQBC128F4282F3F,EarlineEar,16,3
TRBLXSI12903CC28BD,EarlineEar,55,4
TRAFQGS128F148AE76,GitaHil,61,4
TRAEETN12903CBE708,GitaHil,22,3
TRBQZAC128F92E0C0C,GitaHil,13,3
TRAUXLK128F9322703,GitaHil,5,3
TRBSBLT128F428653B,GitaHil,51,5
TRCKHZT128F932B735,SantosDel,51,4
TRCPKLQ128F93034B2,SantosDel,81,3
TRCBAUT12903CE41A0,SantosDel,43,5
TRCDMTK12903CE42B0,SantosDel,69,5
TRDRTTJ128F42A24D1,SantosDel,60,3
TRCHFZF128F426BAB2,KristynGar,65,3
TRCYKBF128F42702AD,KristynGar,76,5
TRCENAB12903CBD4C2,KristynGar,100,4
TRCMXFS128F423CF1F,KristynGar,77,5
TRBNVWW128F14AE47A,KristynGar,69,3
TRBSIKQ128F4266B4D,HildredGaz,38,5
TRBFJNG128F932FF57,HildredGaz,41,3
TRCRZTI128F145CC21,HildredGaz,31,4
TRDXWVA12903D08155,HildredGaz,55,5
TRAVONA128F427AE9C,HildredGaz,63,5
TRAUBOV128F428BC3C,MarybelleJoh,98,4
TRBPSCZ12903CF2A13,MarybelleJoh,62,5
TRBXAGR128F9352567,MarybelleJoh,54,5
TRDWQYG128F147364F,MarybelleJoh,33,4
TRBELWR128F9307008,MarybelleJoh,16,3
TRCSCUK128F4291BAE,ShanteApp,15,5
TRAPSEQ128F932E8F2,ShanteApp,22,4
TRDHLZS128EF34E072,ShanteApp,100,3
TRABJUE128F92E757A,ShanteApp,15,4
TRCGHCQ128F147EC4C,ShanteApp,25,4
TRDLYCX128F423C549,DoriaSwo,27,4
TRCYUAB128F42734A3,DoriaSwo,88,5
TRDUJQS128F42990B4,DoriaSwo,35,3
TRDFUEA128F92E9D09,DoriaSwo,56,5
TRAJQID128F42864C4,DoriaSwo,88,5
TRDLUEH128F92DE72C,ShariceRab,9,5
TRAEEPX128F92E2464,ShariceRab,98,3
TRCVGQP128F4268656,ShariceRab,37,4
TRAGLAE12903CFFEED,ShariceRab,96,5
TRCRWRS128F425B98F,ShariceRab,45,3
TRAJDZI128F4265AB8,VerenaDia,38,3
TRBAIYX128F930383F,VerenaDia,71,5
TRAKNQA128F934DA4D,VerenaDia,19,3
TRCJPHJ128F428AAEA,VerenaDia,81,5
TRAWHVY12903CB098E,VerenaDia,34,4
TRDYMKV128F4243AAA,KristinaTit,33,3
TRDQPCR12903CE75F1,KristinaTit,71,5
TRBPTTT128F42856A9,KristinaTit,50,5
TRAVTZR128F4290B3A,KristinaTit,47,4
TRBDESU128F933D402,KristinaTit,10,5
TRDDOCT128F4220B66,MeganSch,56,3
TRDYJGC128F145255E,MeganSch,21,4
TRAGPQQ128F42793FF,MeganSch,68,4
TRBVCJD128F92EFEDE,MeganSch,36,3
TRAWDHX12903CFB6A2,MeganSch,4,3
TRCGMCU128F42316DA,TessFon,2,3
TRCYFZX128F425D050,TessFon,42,5
TRAQDCD128F935F863,TessFon,83,4
TRCDUOD128F92F612A,TessFon,99,5
TRBZWCN128F147E42D,TessFon,97,3
TRCCSXX128F427CC11,DalilaFob,14,5
TRDZYXF128F92C3195,DalilaFob,14,5
TRCYZVH128F426E19B,DalilaFob,18,4
TRBYFON128E0780C8C,DalilaFob,69,4
TRAXADZ128F92D323F,DalilaFob,90,4
TRBXYNX128F421F3DE,StarrBro,51,4
TRAIUUJ128F92C933E,StarrBro,26,5
TRADNNN12903CDCF3C,StarrBro,7,4
